,date,location,Season,count_all,geography,topography,altitude,precipitation,latitude,min_temp_mean,max_temp_mean,avg_temp,wind_dir_EN,wind_dir_MN,wind_spe_MN,wind_spe_EN,wind_dir_LN,wind_spe_LN,wind_quadrant,count_EN,count_LN,count_MN
291,09/11/2024,Shita,fall,2,Center,Valley,237,3.728,30.14119,15.81666667,27.05,21.43333333,349.877802,296.1779652,1.4,1.96,286.7016892,1.13,N,0,0,2
292,09/11/2024,Neot_smadar,fall,2,Center,Mountain,417,3.760129032,30.054879,15.81666667,27.05,21.43333333,349.877802,296.1779652,1.4,1.96,286.7016892,1.13,N,0,1,1
293,09/11/2024,Timna,fall,0,South,Valley,123,3.720387097,29.803654,15.81666667,27.05,21.43333333,349.877802,296.1779652,1.4,1.96,286.7016892,1.13,N,0,0,0
294,09/11/2024,Har_Yoash,fall,19,South,Mountain,733,3.711483871,29.582982,15.81666667,27.05,21.43333333,349.877802,296.1779652,1.4,1.96,286.7016892,1.13,N,0,19,0
295,10/11/2024,Hatzeva,fall,0,North,Valley,-166,3.749806452,30.818349,14.53333333,27.85,21.19166667,320.8872095,325.9429849,1.82,3.57,293.7741098,1.25,N,0,0,0
296,10/11/2024,Mitzpe_ramon,fall,3,North,Mountain,758,3.805032258,30.660835,14.53333333,27.85,21.19166667,320.8872095,325.9429849,1.82,3.57,293.7741098,1.25,N,0,1,2
297,10/11/2024,Shita,fall,1,Center,Valley,237,3.728,30.14119,14.53333333,27.85,21.19166667,320.8872095,325.9429849,1.82,3.57,293.7741098,1.25,N,0,0,1
298,10/11/2024,Neot_smadar,fall,2,Center,Mountain,417,3.760129032,30.054879,14.53333333,27.85,21.19166667,320.8872095,325.9429849,1.82,3.57,293.7741098,1.25,N,0,2,0
299,10/11/2024,Har_Yoash,fall,1,South,Mountain,733,3.711483871,29.582982,14.53333333,27.85,21.19166667,320.8872095,325.9429849,1.82,3.57,293.7741098,1.25,N,0,1,0
300,11/11/2024,Hatzeva,fall,0,North,Valley,-166,3.749806452,30.818349,15.6,25.43333333,20.51666667,348.015183,329.3516307,1.52,2.12,293.978872,1.4,N,0,0,0
301,11/11/2024,Mitzpe_ramon,fall,0,North,Mountain,758,3.805032258,30.660835,15.6,25.43333333,20.51666667,348.015183,329.3516307,1.52,2.12,293.978872,1.4,N,0,0,0
302,11/11/2024,Shita,fall,0,Center,Valley,237,3.728,30.14119,15.6,25.43333333,20.51666667,348.015183,329.3516307,1.52,2.12,293.978872,1.4,N,0,0,0
303,11/11/2024,Neot_smadar,fall,0,Center,Mountain,417,3.760129032,30.054879,15.6,25.43333333,20.51666667,348.015183,329.3516307,1.52,2.12,293.978872,1.4,N,0,0,0
304,11/11/2024,Har_Yoash,fall,0,South,Mountain,733,3.711483871,29.582982,15.6,25.43333333,20.51666667,348.015183,329.3516307,1.52,2.12,293.978872,1.4,N,0,0,0
305,12/11/2024,Hatzeva,fall,0,North,Valley,-166,3.749806452,30.818349,13.63333333,25.31666667,19.475,3.503142597,305.1414866,1.86,2.79,301.8053373,1.44,N,0,0,0
306,12/11/2024,Mitzpe_ramon,fall,15,North,Mountain,758,3.805032258,30.660835,13.63333333,25.31666667,19.475,3.503142597,305.1414866,1.86,2.79,301.8053373,1.44,N,3,9,3
307,12/11/2024,Shita,fall,5,Center,Valley,237,3.728,30.14119,13.63333333,25.31666667,19.475,3.503142597,305.1414866,1.86,2.79,301.8053373,1.44,N,5,0,0
308,12/11/2024,Neot_smadar,fall,5,Center,Mountain,417,3.760129032,30.054879,13.63333333,25.31666667,19.475,3.503142597,305.1414866,1.86,2.79,301.8053373,1.44,N,4,0,1
309,12/11/2024,Har_Yoash,fall,14,South,Mountain,733,3.711483871,29.582982,13.63333333,25.31666667,19.475,3.503142597,305.1414866,1.86,2.79,301.8053373,1.44,N,3,10,1
310,13/11/2024,Hatzeva,fall,0,North,Valley,-166,3.749806452,30.818349,14.55,25.55,20.05,348.2310887,320.504985,1.9,3.09,323.464685,1.52,N,0,0,0
311,13/11/2024,Mitzpe_ramon,fall,5,North,Mountain,758,3.805032258,30.660835,14.55,25.55,20.05,348.2310887,320.504985,1.9,3.09,323.464685,1.52,N,0,2,3
312,13/11/2024,Shita,fall,1,Center,Valley,237,3.728,30.14119,14.55,25.55,20.05,348.2310887,320.504985,1.9,3.09,323.464685,1.52,N,0,1,0
313,13/11/2024,Neot_smadar,fall,3,Center,Mountain,417,3.760129032,30.054879,14.55,25.55,20.05,348.2310887,320.504985,1.9,3.09,323.464685,1.52,N,0,3,0
314,13/11/2024,Har_Yoash,fall,7,South,Mountain,733,3.711483871,29.582982,14.55,25.55,20.05,348.2310887,320.504985,1.9,3.09,323.464685,1.52,N,2,3,2
315,14/11/2024,Hatzeva,fall,0,North,Valley,-166,3.749806452,30.818349,14.31666667,24.7,19.50833333,356.3613771,300.304978,1.96,2.58,299.7678465,1.69,N,0,0,0
316,14/11/2024,Mitzpe_ramon,fall,8,North,Mountain,758,3.805032258,30.660835,14.31666667,24.7,19.50833333,356.3613771,300.304978,1.96,2.58,299.7678465,1.69,N,5,1,2
317,14/11/2024,Shita,fall,0,Center,Valley,237,3.728,30.14119,14.31666667,24.7,19.50833333,356.3613771,300.304978,1.96,2.58,299.7678465,1.69,N,0,0,0
318,14/11/2024,Neot_smadar,fall,1,Center,Mountain,417,3.760129032,30.054879,14.31666667,24.7,19.50833333,356.3613771,300.304978,1.96,2.58,299.7678465,1.69,N,0,0,1
319,14/11/2024,Har_Yoash,fall,0,South,Mountain,733,3.711483871,29.582982,14.31666667,24.7,19.50833333,356.3613771,300.304978,1.96,2.58,299.7678465,1.69,N,0,0,0
320,15/11/2024,Hatzeva,fall,0,North,Valley,-166,3.749806452,30.818349,13.73333333,25.2,19.46666667,330.9052058,290.8192478,2.48,2.71,312.2861462,2.02,N,0,0,0
321,15/11/2024,Mitzpe_ramon,fall,1,North,Mountain,758,3.805032258,30.660835,13.73333333,25.2,19.46666667,330.9052058,290.8192478,2.48,2.71,312.2861462,2.02,N,0,0,1
322,15/11/2024,Shita,fall,1,Center,Valley,237,3.728,30.14119,13.73333333,25.2,19.46666667,330.9052058,290.8192478,2.48,2.71,312.2861462,2.02,N,1,0,0
323,15/11/2024,Neot_smadar,fall,3,Center,Mountain,417,3.760129032,30.054879,13.73333333,25.2,19.46666667,330.9052058,290.8192478,2.48,2.71,312.2861462,2.02,N,0,1,2
324,15/11/2024,Har_Yoash,fall,4,South,Mountain,733,3.711483871,29.582982,13.73333333,25.2,19.46666667,330.9052058,290.8192478,2.48,2.71,312.2861462,2.02,N,0,4,0
325,16/11/2024,Hatzeva,fall,0,North,Valley,-166,3.749806452,30.818349,13.51666667,25.05,19.28333333,350.7567405,292.929375,1.44,1.97,290.8045368,1.39,N,0,0,0
326,16/11/2024,Mitzpe_ramon,fall,4,North,Mountain,758,3.805032258,30.660835,13.51666667,25.05,19.28333333,350.7567405,292.929375,1.44,1.97,290.8045368,1.39,N,0,3,1
327,16/11/2024,Shita,fall,0,Center,Valley,237,3.728,30.14119,13.51666667,25.05,19.28333333,350.7567405,292.929375,1.44,1.97,290.8045368,1.39,N,0,0,0
328,16/11/2024,Neot_smadar,fall,0,Center,Mountain,417,3.760129032,30.054879,13.51666667,25.05,19.28333333,350.7567405,292.929375,1.44,1.97,290.8045368,1.39,N,0,0,0
329,16/11/2024,Har_Yoash,fall,0,South,Mountain,733,3.711483871,29.582982,13.51666667,25.05,19.28333333,350.7567405,292.929375,1.44,1.97,290.8045368,1.39,N,0,0,0
330,17/11/2024,Hatzeva,fall,0,North,Valley,-166,3.749806452,30.818349,13.05,25.31666667,19.18333333,289.1576586,263.9401564,1.5,1.22,236.0002614,2.19,W,0,0,0
331,17/11/2024,Mitzpe_ramon,fall,2,North,Mountain,758,3.805032258,30.660835,13.05,25.31666667,19.18333333,289.1576586,263.9401564,1.5,1.22,236.0002614,2.19,W,0,1,1
332,17/11/2024,Shita,fall,0,Center,Valley,237,3.728,30.14119,13.05,25.31666667,19.18333333,289.1576586,263.9401564,1.5,1.22,236.0002614,2.19,W,0,0,0
333,17/11/2024,Neot_smadar,fall,0,Center,Mountain,417,3.760129032,30.054879,13.05,25.31666667,19.18333333,289.1576586,263.9401564,1.5,1.22,236.0002614,2.19,W,0,0,0
334,17/11/2024,Har_Yoash,fall,0,South,Mountain,733,3.711483871,29.582982,13.05,25.31666667,19.18333333,289.1576586,263.9401564,1.5,1.22,236.0002614,2.19,W,0,0,0
335,18/11/2024,Hatzeva,fall,0,North,Valley,-166,3.749806452,30.818349,12.96666667,24.98333333,18.975,287.2376496,254.2609874,1.6,2.13,231.0840046,1.88,W,0,0,0
336,18/11/2024,Mitzpe_ramon,fall,1,North,Mountain,758,3.805032258,30.660835,12.96666667,24.98333333,18.975,287.2376496,254.2609874,1.6,2.13,231.0840046,1.88,W,0,1,0
337,18/11/2024,Shita,fall,2,Center,Valley,237,3.728,30.14119,12.96666667,24.98333333,18.975,287.2376496,254.2609874,1.6,2.13,231.0840046,1.88,W,0,0,2
338,18/11/2024,Neot_smadar,fall,1,Center,Mountain,417,3.760129032,30.054879,12.96666667,24.98333333,18.975,287.2376496,254.2609874,1.6,2.13,231.0840046,1.88,W,0,1,0
339,18/11/2024,Har_Yoash,fall,1,South,Mountain,733,3.711483871,29.582982,12.96666667,24.98333333,18.975,287.2376496,254.2609874,1.6,2.13,231.0840046,1.88,W,0,1,0
340,19/11/2024,Hatzeva,fall,0,North,Valley,-166,3.749806452,30.818349,12.88333333,24.71666667,18.8,290.9911879,297.9404804,1.42,1.49,237.7054646,1.5,W,0,0,0
341,19/11/2024,Mitzpe_ramon,fall,2,North,Mountain,758,3.805032258,30.660835,12.88333333,24.71666667,18.8,290.9911879,297.9404804,1.42,1.49,237.7054646,1.5,W,0,1,1
342,19/11/2024,Shita,fall,0,Center,Valley,237,3.728,30.14119,12.88333333,24.71666667,18.8,290.9911879,297.9404804,1.42,1.49,237.7054646,1.5,W,0,0,0
343,19/11/2024,Neot_smadar,fall,1,Center,Mountain,417,3.760129032,30.054879,12.88333333,24.71666667,18.8,290.9911879,297.9404804,1.42,1.49,237.7054646,1.5,W,0,1,0
344,19/11/2024,Har_Yoash,fall,0,South,Mountain,733,3.711483871,29.582982,12.88333333,24.71666667,18.8,290.9911879,297.9404804,1.42,1.49,237.7054646,1.5,W,0,0,0
345,20/11/2024,Hatzeva,fall,0,North,Valley,-166,3.749806452,30.818349,12.36666667,24.78333333,18.575,18.18046506,277.0540405,0.98,1.24,269.4372651,1.52,N,0,0,0
346,20/11/2024,Mitzpe_ramon,fall,10,North,Mountain,758,3.805032258,30.660835,12.36666667,24.78333333,18.575,18.18046506,277.0540405,0.98,1.24,269.4372651,1.52,N,1,3,6
347,20/11/2024,Shita,fall,1,Center,Valley,237,3.728,30.14119,12.36666667,24.78333333,18.575,18.18046506,277.0540405,0.98,1.24,269.4372651,1.52,N,1,0,0
348,20/11/2024,Neot_smadar,fall,0,Center,Mountain,417,3.760129032,30.054879,12.36666667,24.78333333,18.575,18.18046506,277.0540405,0.98,1.24,269.4372651,1.52,N,0,0,0
349,20/11/2024,Har_Yoash,fall,2,South,Mountain,733,3.711483871,29.582982,12.36666667,24.78333333,18.575,18.18046506,277.0540405,0.98,1.24,269.4372651,1.52,N,1,0,1
350,21/11/2024,Hatzeva,fall,0,North,Valley,-166,3.749806452,30.818349,11.55,24.38333333,17.96666667,3.11680367,319.4406513,1.78,1.67,327.8,1.73,N,0,0,0
351,21/11/2024,Mitzpe_ramon,fall,0,North,Mountain,758,3.805032258,30.660835,11.55,24.38333333,17.96666667,3.11680367,319.4406513,1.78,1.67,327.8,1.73,N,0,0,0
352,21/11/2024,Shita,fall,0,Center,Valley,237,3.728,30.14119,11.55,24.38333333,17.96666667,3.11680367,319.4406513,1.78,1.67,327.8,1.73,N,0,0,0
353,21/11/2024,Neot_smadar,fall,0,Center,Mountain,417,3.760129032,30.054879,11.55,24.38333333,17.96666667,3.11680367,319.4406513,1.78,1.67,327.8,1.73,N,0,0,0
354,21/11/2024,Har_Yoash,fall,0,South,Mountain,733,3.711483871,29.582982,11.55,24.38333333,17.96666667,3.11680367,319.4406513,1.78,1.67,327.8,1.73,N,0,0,0
355,21/02/2025,Hatzeva,spring,0,North,Valley,-166,3.749806452,30.818349,8.716666667,17.85,13.28333333,340.6453199,332.5486089,1.32,3.36,274.2693405,1.6,N,0,0,0
356,21/02/2025,Mitzpe_ramon,spring,0,North,Mountain,758,3.805032258,30.660835,8.716666667,17.85,13.28333333,340.6453199,332.5486089,1.32,3.36,274.2693405,1.6,N,0,0,0
357,21/02/2025,Shita,spring,0,Center,Valley,237,3.728,30.14119,8.716666667,17.85,13.28333333,340.6453199,332.5486089,1.32,3.36,274.2693405,1.6,N,0,0,0
358,21/02/2025,Neot_smadar,spring,0,Center,Mountain,417,3.760129032,30.054879,8.716666667,17.85,13.28333333,340.6453199,332.5486089,1.32,3.36,274.2693405,1.6,N,0,0,0
359,21/02/2025,Timna,spring,0,South,Valley,123,3.720387097,29.803654,8.716666667,17.85,13.28333333,340.6453199,332.5486089,1.32,3.36,274.2693405,1.6,N,0,0,0
360,21/02/2025,Har_Yoash,spring,0,South,Mountain,733,3.711483871,29.582982,8.716666667,17.85,13.28333333,340.6453199,332.5486089,1.32,3.36,274.2693405,1.6,N,0,0,0
361,22/02/2025,Hatzeva,spring,0,North,Valley,-166,3.749806452,30.818349,6.383333333,17.73333333,12.05833333,292.9627635,279.0408115,2.44,3.79,323.3331932,1.32,W,0,0,0
362,22/02/2025,Mitzpe_ramon,spring,0,North,Mountain,758,3.805032258,30.660835,6.383333333,17.73333333,12.05833333,292.9627635,279.0408115,2.44,3.79,323.3331932,1.32,W,0,0,0
363,22/02/2025,Shita,spring,0,Center,Valley,237,3.728,30.14119,6.383333333,17.73333333,12.05833333,292.9627635,279.0408115,2.44,3.79,323.3331932,1.32,W,0,0,0
364,22/02/2025,Neot_smadar,spring,2,Center,Mountain,417,3.760129032,30.054879,6.383333333,17.73333333,12.05833333,292.9627635,279.0408115,2.44,3.79,323.3331932,1.32,W,0,0,2
365,22/02/2025,Timna,spring,0,South,Valley,123,3.720387097,29.803654,6.383333333,17.73333333,12.05833333,292.9627635,279.0408115,2.44,3.79,323.3331932,1.32,W,0,0,0
366,22/02/2025,Har_Yoash,spring,0,South,Mountain,733,3.711483871,29.582982,6.383333333,17.73333333,12.05833333,292.9627635,279.0408115,2.44,3.79,323.3331932,1.32,W,0,0,0
367,23/02/2025,Hatzeva,spring,0,North,Valley,-166,3.749806452,30.818349,6.066666667,13.98333333,10.025,8.44353995,8.76298666,2.62,4.05,2.625162255,1.2,N,0,0,0
368,23/02/2025,Mitzpe_ramon,spring,0,North,Mountain,758,3.805032258,30.660835,6.066666667,13.98333333,10.025,8.44353995,8.76298666,2.62,4.05,2.625162255,1.2,N,0,0,0
369,23/02/2025,Shita,spring,0,Center,Valley,237,3.728,30.14119,6.066666667,13.98333333,10.025,8.44353995,8.76298666,2.62,4.05,2.625162255,1.2,N,0,0,0
370,23/02/2025,Neot_smadar,spring,0,Center,Mountain,417,3.760129032,30.054879,6.066666667,13.98333333,10.025,8.44353995,8.76298666,2.62,4.05,2.625162255,1.2,N,0,0,0
371,23/02/2025,Timna,spring,0,South,Valley,123,3.720387097,29.803654,6.066666667,13.98333333,10.025,8.44353995,8.76298666,2.62,4.05,2.625162255,1.2,N,0,0,0
372,23/02/2025,Har_Yoash,spring,0,South,Mountain,733,3.711483871,29.582982,6.066666667,13.98333333,10.025,8.44353995,8.76298666,2.62,4.05,2.625162255,1.2,N,0,0,0
373,24/02/2025,Hatzeva,spring,0,North,Valley,-166,3.749806452,30.818349,2.816666667,13.86666667,8.341666667,15.42400969,356.8566818,2.02,3.56,348.1777976,1.87,N,0,0,0
374,24/02/2025,Mitzpe_ramon,spring,0,North,Mountain,758,3.805032258,30.660835,2.816666667,13.86666667,8.341666667,15.42400969,356.8566818,2.02,3.56,348.1777976,1.87,N,0,0,0
375,24/02/2025,Shita,spring,0,Center,Valley,237,3.728,30.14119,2.816666667,13.86666667,8.341666667,15.42400969,356.8566818,2.02,3.56,348.1777976,1.87,N,0,0,0
376,24/02/2025,Neot_smadar,spring,0,Center,Mountain,417,3.760129032,30.054879,2.816666667,13.86666667,8.341666667,15.42400969,356.8566818,2.02,3.56,348.1777976,1.87,N,0,0,0
377,24/02/2025,Timna,spring,0,South,Valley,123,3.720387097,29.803654,2.816666667,13.86666667,8.341666667,15.42400969,356.8566818,2.02,3.56,348.1777976,1.87,N,0,0,0
378,24/02/2025,Har_Yoash,spring,0,South,Mountain,733,3.711483871,29.582982,2.816666667,13.86666667,8.341666667,15.42400969,356.8566818,2.02,3.56,348.1777976,1.87,N,0,0,0
379,25/02/2025,Hatzeva,spring,0,North,Valley,-166,3.749806452,30.818349,2.566666667,15.3,8.933333333,3.487653044,3.149035116,1.96,3,314.9432676,1.48,N,0,0,0
380,25/02/2025,Mitzpe_ramon,spring,0,North,Mountain,758,3.805032258,30.660835,2.566666667,15.3,8.933333333,3.487653044,3.149035116,1.96,3,314.9432676,1.48,N,0,0,0
381,25/02/2025,Shita,spring,0,Center,Valley,237,3.728,30.14119,2.566666667,15.3,8.933333333,3.487653044,3.149035116,1.96,3,314.9432676,1.48,N,0,0,0
382,25/02/2025,Neot_smadar,spring,0,Center,Mountain,417,3.760129032,30.054879,2.566666667,15.3,8.933333333,3.487653044,3.149035116,1.96,3,314.9432676,1.48,N,0,0,0
383,25/02/2025,Timna,spring,0,South,Valley,123,3.720387097,29.803654,2.566666667,15.3,8.933333333,3.487653044,3.149035116,1.96,3,314.9432676,1.48,N,0,0,0
384,25/02/2025,Har_Yoash,spring,0,South,Mountain,733,3.711483871,29.582982,2.566666667,15.3,8.933333333,3.487653044,3.149035116,1.96,3,314.9432676,1.48,N,0,0,0
385,26/02/2025,Hatzeva,spring,0,North,Valley,-166,3.749806452,30.818349,4.2,16.26666667,10.23333333,8.801171398,351.6396243,2.78,3.16,350.2858493,1.41,N,0,0,0
386,26/02/2025,Mitzpe_ramon,spring,0,North,Mountain,758,3.805032258,30.660835,4.2,16.26666667,10.23333333,8.801171398,351.6396243,2.78,3.16,350.2858493,1.41,N,0,0,0
387,26/02/2025,Shita,spring,0,Center,Valley,237,3.728,30.14119,4.2,16.26666667,10.23333333,8.801171398,351.6396243,2.78,3.16,350.2858493,1.41,N,0,0,0
388,26/02/2025,Neot_smadar,spring,0,Center,Mountain,417,3.760129032,30.054879,4.2,16.26666667,10.23333333,8.801171398,351.6396243,2.78,3.16,350.2858493,1.41,N,0,0,0
389,26/02/2025,Timna,spring,0,South,Valley,123,3.720387097,29.803654,4.2,16.26666667,10.23333333,8.801171398,351.6396243,2.78,3.16,350.2858493,1.41,N,0,0,0
390,26/02/2025,Har_Yoash,spring,0,South,Mountain,733,3.711483871,29.582982,4.2,16.26666667,10.23333333,8.801171398,351.6396243,2.78,3.16,350.2858493,1.41,N,0,0,0
391,27/02/2025,Hatzeva,spring,0,North,Valley,-166,3.749806452,30.818349,6.883333333,19.81666667,13.35,6.694598702,327.8199752,1.58,3.42,287.9139278,1.85,N,0,0,0
392,27/02/2025,Mitzpe_ramon,spring,0,North,Mountain,758,3.805032258,30.660835,6.883333333,19.81666667,13.35,6.694598702,327.8199752,1.58,3.42,287.9139278,1.85,N,0,0,0
393,27/02/2025,Shita,spring,0,Center,Valley,237,3.728,30.14119,6.883333333,19.81666667,13.35,6.694598702,327.8199752,1.58,3.42,287.9139278,1.85,N,0,0,0
394,27/02/2025,Neot_smadar,spring,0,Center,Mountain,417,3.760129032,30.054879,6.883333333,19.81666667,13.35,6.694598702,327.8199752,1.58,3.42,287.9139278,1.85,N,0,0,0
395,27/02/2025,Timna,spring,0,South,Valley,123,3.720387097,29.803654,6.883333333,19.81666667,13.35,6.694598702,327.8199752,1.58,3.42,287.9139278,1.85,N,0,0,0
396,27/02/2025,Har_Yoash,spring,0,South,Mountain,733,3.711483871,29.582982,6.883333333,19.81666667,13.35,6.694598702,327.8199752,1.58,3.42,287.9139278,1.85,N,0,0,0
397,28/02/2025,Hatzeva,spring,0,North,Valley,-166,3.749806452,30.818349,6.166666667,20.48333333,13.325,352.7994538,323.0798264,1.82,3.33,219.8987993,1.74,N,0,0,0
398,28/02/2025,Mitzpe_ramon,spring,0,North,Mountain,758,3.805032258,30.660835,6.166666667,20.48333333,13.325,352.7994538,323.0798264,1.82,3.33,219.8987993,1.74,N,0,0,0
399,28/02/2025,Shita,spring,0,Center,Valley,237,3.728,30.14119,6.166666667,20.48333333,13.325,352.7994538,323.0798264,1.82,3.33,219.8987993,1.74,N,0,0,0
400,28/02/2025,Neot_smadar,spring,0,Center,Mountain,417,3.760129032,30.054879,6.166666667,20.48333333,13.325,352.7994538,323.0798264,1.82,3.33,219.8987993,1.74,N,0,0,0
401,28/02/2025,Timna,spring,0,South,Valley,123,3.720387097,29.803654,6.166666667,20.48333333,13.325,352.7994538,323.0798264,1.82,3.33,219.8987993,1.74,N,0,0,0
402,28/02/2025,Har_Yoash,spring,0,South,Mountain,733,3.711483871,29.582982,6.166666667,20.48333333,13.325,352.7994538,323.0798264,1.82,3.33,219.8987993,1.74,N,0,0,0
403,01/03/2025,Hatzeva,spring,1,North,Valley,-166,3.749806452,30.818349,6.9,20.1,13.5,356.4251088,349.1639678,1.44,2.86,311.3007537,1.34,N,0,0,1
404,01/03/2025,Mitzpe_ramon,spring,0,North,Mountain,758,3.805032258,30.660835,6.9,20.1,13.5,356.4251088,349.1639678,1.44,2.86,311.3007537,1.34,N,0,0,0
405,01/03/2025,Shita,spring,0,Center,Valley,237,3.728,30.14119,6.9,20.1,13.5,356.4251088,349.1639678,1.44,2.86,311.3007537,1.34,N,0,0,0
406,01/03/2025,Neot_smadar,spring,0,Center,Mountain,417,3.760129032,30.054879,6.9,20.1,13.5,356.4251088,349.1639678,1.44,2.86,311.3007537,1.34,N,0,0,0
407,01/03/2025,Timna,spring,0,South,Valley,123,3.720387097,29.803654,6.9,20.1,13.5,356.4251088,349.1639678,1.44,2.86,311.3007537,1.34,N,0,0,0
408,01/03/2025,Har_Yoash,spring,0,South,Mountain,733,3.711483871,29.582982,6.9,20.1,13.5,356.4251088,349.1639678,1.44,2.86,311.3007537,1.34,N,0,0,0
409,02/03/2025,Hatzeva,spring,2,North,Valley,-166,3.749806452,30.818349,7.966666667,22.21666667,15.09166667,7.419019735,347.3043556,1.54,2.46,279.9231349,1.51,N,0,2,0
410,02/03/2025,Mitzpe_ramon,spring,0,North,Mountain,758,3.805032258,30.660835,7.966666667,22.21666667,15.09166667,7.419019735,347.3043556,1.54,2.46,279.9231349,1.51,N,0,0,0
411,02/03/2025,Shita,spring,0,Center,Valley,237,3.728,30.14119,7.966666667,22.21666667,15.09166667,7.419019735,347.3043556,1.54,2.46,279.9231349,1.51,N,0,0,0
412,02/03/2025,Neot_smadar,spring,0,Center,Mountain,417,3.760129032,30.054879,7.966666667,22.21666667,15.09166667,7.419019735,347.3043556,1.54,2.46,279.9231349,1.51,N,0,0,0
413,02/03/2025,Timna,spring,0,South,Valley,123,3.720387097,29.803654,7.966666667,22.21666667,15.09166667,7.419019735,347.3043556,1.54,2.46,279.9231349,1.51,N,0,0,0
414,02/03/2025,Har_Yoash,spring,16,South,Mountain,733,3.711483871,29.582982,7.966666667,22.21666667,15.09166667,7.419019735,347.3043556,1.54,2.46,279.9231349,1.51,N,0,16,0
415,03/03/2025,Hatzeva,spring,0,North,Valley,-166,3.749806452,30.818349,8.733333333,23.91666667,16.325,1.672903364,322.6767557,1.06,1.89,292.236768,2.34,N,0,0,0
416,03/03/2025,Mitzpe_ramon,spring,0,North,Mountain,758,3.805032258,30.660835,8.733333333,23.91666667,16.325,1.672903364,322.6767557,1.06,1.89,292.236768,2.34,N,0,0,0
417,03/03/2025,Shita,spring,0,Center,Valley,237,3.728,30.14119,8.733333333,23.91666667,16.325,1.672903364,322.6767557,1.06,1.89,292.236768,2.34,N,0,0,0
418,03/03/2025,Neot_smadar,spring,0,Center,Mountain,417,3.760129032,30.054879,8.733333333,23.91666667,16.325,1.672903364,322.6767557,1.06,1.89,292.236768,2.34,N,0,0,0
419,03/03/2025,Timna,spring,0,South,Valley,123,3.720387097,29.803654,8.733333333,23.91666667,16.325,1.672903364,322.6767557,1.06,1.89,292.236768,2.34,N,0,0,0
420,03/03/2025,Har_Yoash,spring,0,South,Mountain,733,3.711483871,29.582982,8.733333333,23.91666667,16.325,1.672903364,322.6767557,1.06,1.89,292.236768,2.34,N,0,0,0
421,04/03/2025,Hatzeva,spring,0,North,Valley,-166,3.749806452,30.818349,11.26666667,22.75,17.00833333,336.5264961,318.499523,2.62,4.29,250.7542669,1.77,N,0,0,0
422,04/03/2025,Mitzpe_ramon,spring,0,North,Mountain,758,3.805032258,30.660835,11.26666667,22.75,17.00833333,336.5264961,318.499523,2.62,4.29,250.7542669,1.77,N,0,0,0
423,04/03/2025,Shita,spring,0,Center,Valley,237,3.728,30.14119,11.26666667,22.75,17.00833333,336.5264961,318.499523,2.62,4.29,250.7542669,1.77,N,0,0,0
424,04/03/2025,Neot_smadar,spring,0,Center,Mountain,417,3.760129032,30.054879,11.26666667,22.75,17.00833333,336.5264961,318.499523,2.62,4.29,250.7542669,1.77,N,0,0,0
425,04/03/2025,Timna,spring,0,South,Valley,123,3.720387097,29.803654,11.26666667,22.75,17.00833333,336.5264961,318.499523,2.62,4.29,250.7542669,1.77,N,0,0,0
426,04/03/2025,Har_Yoash,spring,0,South,Mountain,733,3.711483871,29.582982,11.26666667,22.75,17.00833333,336.5264961,318.499523,2.62,4.29,250.7542669,1.77,N,0,0,0
427,05/03/2025,Hatzeva,spring,0,North,Valley,-166,3.749806452,30.818349,10.85,21.91666667,16.38333333,2.798669954,6.219652572,2.6,2.49,9.909616185,2.83,N,0,0,0
428,05/03/2025,Mitzpe_ramon,spring,0,North,Mountain,758,3.805032258,30.660835,10.85,21.91666667,16.38333333,2.798669954,6.219652572,2.6,2.49,9.909616185,2.83,N,0,0,0
429,05/03/2025,Shita,spring,0,Center,Valley,237,3.728,30.14119,10.85,21.91666667,16.38333333,2.798669954,6.219652572,2.6,2.49,9.909616185,2.83,N,0,0,0
430,05/03/2025,Neot_smadar,spring,0,Center,Mountain,417,3.760129032,30.054879,10.85,21.91666667,16.38333333,2.798669954,6.219652572,2.6,2.49,9.909616185,2.83,N,0,0,0
431,05/03/2025,Timna,spring,0,South,Valley,123,3.720387097,29.803654,10.85,21.91666667,16.38333333,2.798669954,6.219652572,2.6,2.49,9.909616185,2.83,N,0,0,0
432,05/03/2025,Har_Yoash,spring,0,South,Mountain,733,3.711483871,29.582982,10.85,21.91666667,16.38333333,2.798669954,6.219652572,2.6,2.49,9.909616185,2.83,N,0,0,0
433,06/03/2025,Hatzeva,spring,0,North,Valley,-166,3.749806452,30.818349,12.91666667,19.4,16.15833333,10.03795846,357.4260063,2.08,3.57,336.3616669,2.16,N,0,0,0
434,06/03/2025,Mitzpe_ramon,spring,0,North,Mountain,758,3.805032258,30.660835,12.91666667,19.4,16.15833333,10.03795846,357.4260063,2.08,3.57,336.3616669,2.16,N,0,0,0
435,06/03/2025,Shita,spring,0,Center,Valley,237,3.728,30.14119,12.91666667,19.4,16.15833333,10.03795846,357.4260063,2.08,3.57,336.3616669,2.16,N,0,0,0
436,06/03/2025,Neot_smadar,spring,0,Center,Mountain,417,3.760129032,30.054879,12.91666667,19.4,16.15833333,10.03795846,357.4260063,2.08,3.57,336.3616669,2.16,N,0,0,0
